date,hour,type,0,1,2,3,4,5,6,7,气温,露点,湿度,气压,风向,风速,values
201712127,7,AQI,20.83333333333333,18.4,17.6,27.25,19.666666666666668,24.75,16.5,14.0,-8.0,-22.0,0.32,25.0,东北偏北,14.4,19.0
201712128,8,AQI,26.16666666666667,22.4,21.2,32.0,26.33333333333333,34.5,14.5,18.666666666666668,-8.0,-21.0,0.35,26.0,东北偏北,7.2,19.0
201712129,9,AQI,24.66666666666667,25.8,21.6,33.0,35.333333333333336,30.25,15.25,20.666666666666668,-7.0,-22.0,0.3,26.0,东北偏北,10.8,20.0
2017121210,10,AQI,22.66666666666667,20.0,20.2,24.5,31.0,33.75,18.75,18.666666666666668,-5.0,-23.0,0.24,26.0,东北,10.8,22.0
2017121211,11,AQI,24.33333333333333,20.4,19.4,23.75,27.66666666666667,31.66666666666667,15.0,25.33333333333333,-4.0,-22.0,0.24,25.0,东北,7.2,21.0
2017121212,12,AQI,22.8,23.4,21.4,20.5,26.66666666666667,26.66666666666667,14.666666666666664,26.33333333333333,-3.0,-22.0,0.22,24.0,不定,7.2,21.0
2017121213,13,AQI,29.8,22.2,19.8,18.25,24.0,22.0,18.75,19.0,-3.0,-22.0,0.22,24.0,不定,7.2,22.0
2017121214,14,AQI,23.6,21.0,24.0,20.5,27.0,19.75,20.0,17.333333333333332,-3.0,-22.0,0.22,22.0,不定,7.2,22.0
2017121215,15,AQI,29.4,25.2,124.0,25.75,29.33333333333333,24.75,24.75,18.0,-2.0,-22.0,0.21,21.0,东南偏南,7.2,25.0
2017121216,16,AQI,33.0,28.6,33.4,29.25,33.0,32.75,28.5,18.666666666666668,-3.0,-21.0,0.24,22.0,不定,7.2,29.0
2017121217,17,AQI,36.6,33.4,40.2,34.5,38.66666666666666,36.5,30.0,22.33333333333333,-4.0,-21.0,0.26,22.0,东南偏东,7.2,34.0
2017121218,18,AQI,40.0,36.4,45.4,34.0,44.66666666666666,45.75,35.5,40.333333333333336,-5.0,-21.0,0.28,22.0,东北偏东,3.6,39.0
2017121219,19,AQI,44.4,43.0,52.2,42.5,47.0,45.0,42.5,43.33333333333334,-8.0,-18.0,0.45,23.0,东北,3.6,44.0
2017121220,20,AQI,43.6,47.6,55.2,47.0,50.66666666666666,45.5,52.75,45.33333333333334,-8.0,-17.0,0.49,22.0,东北偏东,3.6,48.0
2017121221,21,AQI,47.4,57.8,71.4,43.5,54.0,45.75,48.5,51.33333333333334,-9.0,-17.0,0.53,23.0,东北偏东,3.6,48.0
2017121222,22,AQI,49.6,57.0,83.0,45.0,59.66666666666666,48.0,44.0,45.66666666666666,-9.0,-17.0,0.53,24.0,东北偏东,3.6,53.0
2017121223,23,AQI,51.0,58.5,80.8,47.25,57.0,59.0,45.25,43.0,-9.0,-17.0,0.53,24.0,东北偏东,3.6,53.0
201712130,0,AQI,52.8,57.2,86.8,56.0,62.33333333333334,62.0,44.5,41.66666666666666,-10.0,-17.0,0.57,25.0,东北偏北,3.6,54.0
201712131,1,AQI,57.4,53.6,86.4,48.0,62.0,68.25,42.75,43.0,-10.0,-18.0,0.53,25.0,北,3.6,54.0
201712132,2,AQI,58.8,52.6,73.2,43.75,64.0,61.25,44.25,36.66666666666666,-11.0,-17.0,0.62,25.0,北,10.8,51.0
201712133,3,AQI,55.0,53.2,68.2,43.25,60.0,61.25,37.0,30.66666666666667,-10.0,-17.0,0.57,25.0,北,10.8,44.0
201712134,4,AQI,49.6,44.2,61.0,42.25,53.66666666666666,61.25,36.5,30.66666666666667,-10.0,-17.0,0.57,25.0,西北偏北,10.8,36.0
201712135,5,AQI,42.0,42.6,71.8,41.75,54.33333333333334,51.0,35.75,28.66666666666667,-11.0,-17.0,0.62,26.0,西北偏北,10.8,34.0
201712136,6,AQI,35.4,42.0,74.6,45.75,57.66666666666666,56.0,38.5,28.33333333333333,-11.0,-16.0,0.67,26.0,北,14.4,39.0
201712137,7,AQI,44.8,47.4,73.4,46.0,63.66666666666666,54.5,42.75,31.0,-9.0,-16.0,0.58,27.0,北,10.8,49.0
201712138,8,AQI,51.2,48.6,72.4,51.0,65.0,63.5,42.0,36.66666666666666,-10.0,-16.0,0.62,27.0,北,10.8,52.0
201712139,9,AQI,57.6,57.4,71.2,61.75,68.33333333333333,73.25,44.25,36.66666666666666,-6.0,-15.0,0.5,28.0,北,10.8,53.0
2017121310,10,AQI,54.6,52.8,66.2,61.25,58.33333333333334,63.25,39.75,38.0,-4.0,-16.0,0.4,29.0,西北偏北,10.8,52.0
2017121311,11,AQI,47.0,50.0,51.8,56.25,52.0,49.75,32.5,39.66666666666666,-3.0,-17.0,0.34,29.0,西北偏北,10.8,47.0
2017121312,12,AQI,44.33333333333334,46.6,42.6,36.25,47.66666666666666,45.75,30.25,44.0,-1.0,-18.0,0.27,27.0,西北偏北,10.8,36.0
2017121313,13,AQI,45.75,47.0,40.0,34.75,46.33333333333334,54.5,35.75,35.666666666666664,-1.0,-19.0,0.25,26.0,西北偏西,7.2,40.0
2017121314,14,AQI,49.8,50.2,45.8,37.5,54.66666666666666,53.25,34.5,39.333333333333336,0.0,-22.0,0.18,26.0,不定,3.6,44.0
2017121315,15,AQI,55.0,53.2,49.8,40.75,55.0,60.5,32.5,38.66666666666666,-1.0,-20.0,0.23,26.0,西北偏北,7.2,46.0
2017121316,16,AQI,57.66666666666666,57.2,54.4,45.25,54.66666666666666,59.25,37.5,39.0,-1.0,-20.0,0.23,26.0,不定,3.6,50.0
2017121317,17,AQI,55.83333333333334,58.8,58.2,51.5,56.66666666666666,57.75,39.25,43.66666666666666,-3.0,-19.0,0.29,26.0,南,7.2,53.0
2017121318,18,AQI,57.0,58.6,65.8,61.5,61.0,53.75,43.5,53.0,-5.0,-19.0,0.33,26.0,南,3.6,56.0
2017121319,19,AQI,59.5,60.0,74.0,62.75,70.33333333333333,64.75,51.25,65.66666666666667,-5.0,-18.0,0.36,26.0,南,3.6,58.0
2017121320,20,AQI,59.0,64.0,71.2,62.25,66.33333333333333,68.25,58.5,64.66666666666667,-6.0,-16.0,0.46,27.0,南,7.2,60.0
2017121321,21,AQI,53.33333333333334,68.0,72.2,62.25,66.33333333333333,67.5,52.5,72.33333333333333,-7.0,-15.0,0.54,27.0,东南偏南,3.6,59.0
2017121322,22,AQI,61.0,67.4,76.4,63.75,67.0,62.0,59.75,70.33333333333333,-7.0,-14.0,0.58,27.0,不定,3.6,66.0
2017121323,23,AQI,66.83333333333333,70.2,84.2,69.33333333333333,71.66666666666667,74.75,63.25,72.66666666666667,-6.0,-13.0,0.58,27.0,不定,3.6,66.0
201712140,0,AQI,64.83333333333333,70.2,79.8,70.75,73.66666666666667,82.25,58.33333333333334,76.66666666666667,-5.0,-16.0,0.43,27.0,东,3.6,70.0
201712141,1,AQI,66.5,74.8,81.8,72.5,78.66666666666667,85.25,58.5,74.0,-5.0,-16.0,0.43,26.0,东,3.6,72.0
201712142,2,AQI,74.66666666666667,76.6,85.2,71.5,77.33333333333333,95.5,60.0,78.33333333333333,-5.0,-16.0,0.43,26.0,不定,3.6,75.0
201712143,3,AQI,81.16666666666667,76.8,102.2,62.5,79.66666666666667,97.75,62.5,78.66666666666667,-4.0,-16.0,0.4,26.0,东,3.6,77.0
201712144,4,AQI,82.0,79.6,105.6,65.0,83.0,99.5,60.25,80.0,-5.0,-15.0,0.46,25.0,东南偏东,3.6,80.0
201712145,5,AQI,80.0,84.75,101.8,63.0,85.0,90.75,61.25,75.66666666666667,-4.0,-15.0,0.43,25.0,东,7.2,78.0
201712146,6,AQI,86.66666666666669,90.4,108.2,62.0,93.0,100.5,64.75,71.33333333333333,-5.0,-15.0,0.46,24.0,东北,7.2,78.0
201712147,7,AQI,86.16666666666669,87.2,115.4,63.25,87.66666666666669,85.5,70.75,73.33333333333333,-5.0,-14.0,0.5,24.0,东,3.6,81.0
201712148,8,AQI,88.83333333333331,96.2,123.2,72.5,91.33333333333331,116.0,77.0,74.33333333333333,-5.0,-13.0,0.54,24.0,东,3.6,88.0
201712149,9,AQI,83.66666666666667,97.4,127.6,77.5,100.33333333333331,115.75,77.75,86.0,-5.0,-12.0,0.59,24.0,东,3.6,89.0
2017121410,10,AQI,98.0,103.6,99.25,79.5,100.0,124.5,84.75,86.33333333333331,-2.0,-13.0,0.43,24.0,东南,7.2,94.0
2017121411,11,AQI,99.0,52.0,108.4,81.0,106.33333333333331,121.5,88.0,92.66666666666669,-1.0,-13.0,0.4,23.0,东南偏南,7.2,96.0
2017121412,12,AQI,84.0,74.4,103.0,85.75,106.5,113.5,90.5,89.0,0.0,-14.0,0.35,22.0,西南偏南,7.2,92.0
2017121413,13,AQI,88.8,91.2,95.6,90.0,89.33333333333331,102.5,90.75,90.0,0.0,-14.0,0.35,21.0,南,10.8,91.0
2017121414,14,AQI,90.8,106.75,93.6,81.0,102.66666666666669,108.0,90.5,95.0,0.0,-13.0,0.38,20.0,东南,7.2,94.0
2017121415,15,AQI,84.0,87.6,97.4,88.5,107.66666666666669,112.75,95.0,99.66666666666669,0.0,-12.0,0.41,20.0,南,10.8,99.0
2017121416,16,AQI,88.16666666666669,89.8,101.8,93.0,114.0,110.75,105.25,100.0,0.0,-11.0,0.44,20.0,南,10.8,104.0
2017121417,17,AQI,105.5,103.2,105.2,97.0,121.0,111.5,108.5,105.33333333333331,-2.0,-10.0,0.55,20.0,东南偏南,7.2,105.0
2017121418,18,AQI,99.0,118.0,113.6,84.25,116.0,112.75,108.5,110.66666666666669,-5.0,-12.0,0.59,19.0,不定,3.6,105.0
2017121419,19,AQI,116.0,115.25,114.8,89.5,118.0,115.0,112.75,122.33333333333331,-5.0,-11.0,0.63,20.0,不定,3.6,109.0
2017121420,20,AQI,116.66666666666669,118.4,125.4,109.25,121.0,154.75,125.0,129.66666666666666,-5.0,-12.0,0.59,20.0,不定,3.6,116.0
2017121421,21,AQI,131.33333333333334,126.4,126.2,111.5,117.66666666666669,160.75,132.0,129.66666666666666,-2.0,-11.0,0.51,21.0,西南偏南,10.8,122.0
2017121422,22,AQI,146.83333333333334,141.4,135.8,112.5,129.0,170.5,125.0,137.33333333333334,-4.0,-11.0,0.59,21.0,东北偏北,7.2,127.0
2017121423,23,AQI,154.0,155.4,133.6,108.0,139.33333333333334,182.5,127.75,123.0,-4.0,-12.0,0.54,21.0,北,3.6,132.0
201712150,0,AQI,164.66666666666666,158.4,145.4,119.75,139.0,192.75,124.25,139.33333333333334,-5.0,-11.0,0.63,20.0,东北偏北,7.2,135.0
201712151,1,AQI,168.5,143.4,151.8,124.75,126.66666666666669,192.5,122.0,129.66666666666666,-5.0,-11.0,0.63,20.0,东北,7.2,128.0
201712152,2,AQI,168.0,134.2,152.4,125.75,131.33333333333334,184.25,114.5,114.0,-5.0,-11.0,0.63,20.0,北,7.2,128.0
201712153,3,AQI,155.0,134.4,144.2,101.75,134.0,186.25,108.25,107.33333333333331,-4.0,-11.0,0.59,20.0,西北,7.2,124.0
201712154,4,AQI,146.83333333333334,128.2,143.0,80.0,127.0,178.0,109.75,101.33333333333331,-5.0,-11.0,0.63,20.0,西北偏北,10.8,116.0
201712155,5,AQI,153.16666666666666,125.0,129.2,67.25,127.33333333333331,166.75,102.25,93.66666666666669,-5.0,-11.0,0.63,20.0,西北偏北,14.4,99.0
201712156,6,AQI,125.66666666666669,122.0,117.0,55.0,113.66666666666669,160.5,84.25,71.0,-5.0,-11.0,0.63,21.0,北,7.2,89.0
201712157,7,AQI,97.33333333333331,94.0,97.8,44.5,61.66666666666666,148.0,68.5,49.66666666666666,-4.0,-11.0,0.59,22.0,东北,7.2,65.0
201712158,8,AQI,58.83333333333334,54.2,80.4,39.75,43.33333333333334,134.5,54.75,42.66666666666666,-1.0,-14.0,0.37,23.0,西北偏北,25.2,52.0
201712159,9,AQI,46.5,31.6,60.0,43.75,49.33333333333334,127.75,48.0,36.66666666666666,-1.0,-12.0,0.44,24.0,西北偏北,18.0,52.0
2017121510,10,AQI,42.0,35.2,42.4,46.25,54.33333333333334,108.75,42.0,32.0,0.0,-17.0,0.27,25.0,西北偏北,18.0,46.0
2017121511,11,AQI,30.33333333333333,27.0,33.2,41.25,39.66666666666666,75.0,36.0,22.66666666666667,2.0,-17.0,0.24,24.0,西北偏北,18.0,32.0
2017121512,12,AQI,26.0,25.2,36.2,44.0,44.33333333333334,55.0,25.5,21.0,0.0,-18.0,0.25,23.0,西北,28.8,32.0
2017121513,13,AQI,32.166666666666664,27.0,40.6,51.75,27.33333333333333,52.75,26.5,21.66666666666667,2.0,-18.0,0.22,22.0,西北偏西,32.4,35.0
2017121514,14,AQI,28.0,30.0,42.0,46.5,24.66666666666667,43.75,22.0,24.0,1.0,-19.0,0.22,22.0,西北偏西,32.4,27.0
2017121515,15,AQI,27.16666666666667,24.2,35.8,50.75,23.0,39.25,22.25,31.33333333333333,2.0,-19.0,0.2,22.0,西北偏西,28.8,29.0
2017121516,16,AQI,30.66666666666667,29.2,31.2,45.75,30.33333333333333,40.5,22.0,27.66666666666667,1.0,-19.0,0.22,23.0,西北偏西,25.2,29.0
2017121517,17,AQI,32.5,31.8,28.8,28.75,43.0,47.5,21.25,34.0,1.0,-18.0,0.23,23.0,西北偏西,21.6,30.0
2017121518,18,AQI,38.0,34.4,36.4,25.25,35.666666666666664,48.25,24.75,39.333333333333336,0.0,-19.0,0.23,23.0,西北偏北,18.0,38.0
2017121519,19,AQI,34.166666666666664,37.0,40.4,48.0,35.0,49.0,24.25,29.66666666666667,-5.0,-18.0,0.36,24.0,北,14.4,35.0
2017121520,20,AQI,57.16666666666666,51.6,38.8,59.25,54.33333333333334,71.0,27.75,23.66666666666667,-5.0,-17.0,0.39,25.0,北,14.4,52.0
2017121521,21,AQI,52.5,42.8,50.0,41.25,50.33333333333334,84.5,34.25,22.66666666666667,-4.0,-17.0,0.36,25.0,北,14.4,47.0
2017121522,22,AQI,46.5,37.8,50.6,39.25,41.0,77.0,31.5,21.0,-2.0,-19.0,0.27,26.0,西北偏北,21.6,38.0
2017121523,23,AQI,50.5,37.6,65.4,43.75,45.0,86.0,29.0,21.66666666666667,-2.0,-20.0,0.25,26.0,西北,21.6,50.0
201712160,0,AQI,49.0,45.25,66.4,45.5,48.0,72.5,30.75,23.33333333333333,-2.0,-19.0,0.27,26.0,西北偏西,25.2,54.0
201712161,1,AQI,54.16666666666666,60.6,62.2,38.25,52.5,47.5,31.25,18.666666666666668,-2.0,-18.0,0.29,26.0,西北偏西,25.2,53.0
201712162,2,AQI,42.833333333333336,49.2,53.6,28.0,35.0,46.5,27.5,22.66666666666667,-4.0,-19.0,0.31,26.0,西北偏西,18.0,38.0
201712163,3,AQI,47.16666666666666,31.6,39.0,31.75,34.5,33.25,28.0,21.66666666666667,-4.0,-19.0,0.31,27.0,西北偏西,25.2,32.0
201712164,4,AQI,36.833333333333336,25.0,50.0,31.25,28.5,19.25,30.0,20.0,-4.0,-19.0,0.31,27.0,西北偏西,25.2,33.0
201712165,5,AQI,48.0,35.75,66.4,36.25,61.5,33.5,41.66666666666666,25.33333333333333,-5.0,-19.0,0.33,26.0,西北偏西,18.0,52.0
201712166,6,AQI,42.333333333333336,53.2,74.4,46.0,57.0,28.0,37.25,38.0,-5.0,-21.0,0.28,27.0,西北偏北,32.4,54.0
201712167,7,AQI,55.83333333333334,53.4,62.2,55.0,58.0,34.75,36.25,34.0,-5.0,-22.0,0.26,27.0,西北偏北,36.0,55.0
201712168,8,AQI,50.66666666666666,48.8,57.4,55.75,47.0,62.75,33.5,25.0,-5.0,-22.0,0.26,27.0,西北偏北,25.2,51.0
201712169,9,AQI,48.16666666666666,40.75,56.0,47.75,41.5,59.0,29.5,24.66666666666667,-4.0,-20.0,0.28,28.0,西北,18.0,45.0
2017121610,10,AQI,37.0,30.25,54.75,48.5,31.33333333333333,39.75,25.0,25.66666666666667,-3.0,-21.0,0.24,28.0,西北,28.8,36.0
2017121611,11,AQI,31.83333333333333,27.25,46.0,57.5,24.66666666666667,25.25,24.5,25.33333333333333,-2.0,-21.0,0.23,27.0,西北,28.8,36.0
2017121612,12,AQI,32.0,26.0,43.0,67.5,30.0,34.0,24.0,31.33333333333333,-2.0,-21.0,0.23,26.0,西北偏西,28.8,38.0
2017121613,13,AQI,34.333333333333336,25.2,42.0,71.5,33.666666666666664,25.5,27.0,32.0,-1.0,-20.0,0.23,26.0,西北偏西,36.0,42.0
2017121614,14,AQI,38.0,25.2,52.25,50.0,33.0,25.5,29.5,24.0,-1.0,-21.0,0.21,25.0,西北偏西,25.2,36.0
2017121615,15,AQI,34.833333333333336,25.4,48.75,44.0,36.0,25.75,28.0,23.33333333333333,0.0,-22.0,0.18,25.0,西北偏西,25.2,32.0
2017121616,16,AQI,30.33333333333333,26.0,45.0,36.5,32.666666666666664,30.75,25.5,23.0,0.0,-20.0,0.21,25.0,西北,21.6,33.0
2017121617,17,AQI,28.5,29.0,48.5,35.75,30.0,34.25,24.75,22.0,-1.0,-20.0,0.23,25.0,西北偏西,18.0,33.0
2017121618,18,AQI,33.0,31.8,43.0,41.75,37.0,63.25,26.75,22.0,-6.0,-19.0,0.36,26.0,北,10.8,33.0
2017121619,19,AQI,40.4,39.0,45.0,40.5,45.0,54.75,30.25,22.33333333333333,-5.0,-20.0,0.31,26.0,北,10.8,37.0
2017121620,20,AQI,42.8,44.8,48.25,41.25,46.33333333333334,50.25,26.0,24.0,-5.0,-20.0,0.31,26.0,北,7.2,39.0
2017121621,21,AQI,43.2,36.75,48.25,42.5,39.333333333333336,47.5,27.75,19.666666666666668,-5.0,-19.0,0.33,26.0,北,10.8,36.0
2017121622,22,AQI,37.8,34.4,53.5,38.75,30.0,50.5,26.75,19.33333333333333,-7.0,-19.0,0.39,26.0,无风,10.8,33.0
2017121623,23,AQI,34.2,31.0,47.75,40.0,25.0,58.0,29.5,32.333333333333336,-8.0,-16.0,0.53,26.0,不定,3.6,31.0
201712170,0,AQI,39.2,28.8,47.0,34.75,23.33333333333333,54.0,28.0,31.66666666666667,-10.0,-16.0,0.62,26.0,不定,3.6,26.0
201712171,1,AQI,40.2,32.0,53.25,32.75,32.666666666666664,60.5,25.5,28.33333333333333,-9.0,-16.0,0.58,25.0,东北,7.2,26.0
201712172,2,AQI,40.0,35.0,51.75,31.5,36.333333333333336,51.75,27.25,24.66666666666667,-11.0,-16.0,0.67,24.0,东北,3.6,26.0
201712173,3,AQI,42.6,39.8,49.5,33.5,33.5,50.5,22.5,20.666666666666668,-12.0,-16.0,0.73,24.0,东北偏北,7.2,29.0
201712174,4,AQI,42.6,39.8,54.5,30.5,39.0,52.75,25.5,23.33333333333333,-10.0,-17.0,0.57,23.0,不定,3.6,29.0
201712175,5,AQI,54.0,38.0,62.25,30.25,44.0,62.0,22.25,21.66666666666667,-11.0,-16.0,0.67,23.0,无风,3.6,31.0
201712176,6,AQI,53.4,40.2,65.25,27.75,47.0,72.5,24.0,17.666666666666668,-12.0,-16.0,0.73,22.0,不定,3.6,33.0
201712177,7,AQI,60.4,51.25,66.5,34.5,45.66666666666666,84.25,27.5,21.33333333333333,-12.0,-15.0,0.79,22.0,北,3.6,39.0
201712178,8,AQI,65.2,50.8,71.75,36.0,54.0,73.75,30.0,24.33333333333333,-12.0,-15.0,0.79,22.0,不定,3.6,45.0
201712179,9,AQI,71.60000000000002,54.8,87.5,47.5,64.66666666666667,86.75,32.75,32.666666666666664,-7.0,-13.0,0.63,23.0,不定,3.6,54.0
2017121710,10,AQI,72.0,58.0,82.0,50.75,63.66666666666666,122.0,31.75,34.666666666666664,-3.0,-14.0,0.43,22.0,不定,3.6,54.0
2017121711,11,AQI,72.60000000000002,66.4,79.25,54.0,57.33333333333334,96.25,34.25,41.333333333333336,-1.0,-14.0,0.37,21.0,不定,3.6,54.0
2017121712,12,AQI,58.66666666666666,65.0,76.0,52.75,49.0,73.5,34.0,43.33333333333334,1.0,-15.0,0.3,20.0,不定,3.6,48.0
2017121713,13,AQI,52.33333333333334,47.8,70.75,54.75,36.0,75.75,32.5,43.66666666666666,4.0,-16.0,0.22,18.0,西南偏南,10.8,45.0
2017121714,14,AQI,51.4,49.2,47.25,53.25,49.0,55.25,31.5,42.0,6.0,-19.0,0.15,17.0,西南,14.4,46.0
2017121715,15,AQI,60.33333333333334,44.8,44.5,49.75,48.0,55.25,36.75,47.66666666666666,5.0,-19.0,0.16,17.0,西南偏南,21.6,48.0
2017121716,16,AQI,68.83333333333333,54.4,60.0,46.25,53.0,56.5,49.0,48.66666666666666,5.0,-19.0,0.16,16.0,西南偏南,14.4,54.0
2017121717,17,AQI,59.0,55.8,65.25,48.5,60.66666666666666,57.5,48.75,50.33333333333334,3.0,-17.0,0.22,16.0,西南偏南,14.4,55.0
2017121718,18,AQI,56.5,58.2,62.0,51.75,59.0,50.25,60.5,60.33333333333334,2.0,-18.0,0.22,16.0,西南偏南,10.8,55.0
2017121719,19,AQI,59.66666666666666,62.0,69.0,52.5,65.33333333333333,93.0,67.5,68.33333333333333,-1.0,-16.0,0.32,16.0,南,10.8,60.0
2017121720,20,AQI,67.5,66.8,65.25,54.75,65.33333333333333,95.0,70.25,72.0,4.0,-17.0,0.21,16.0,西南,21.6,61.0
2017121721,21,AQI,73.66666666666667,66.0,69.75,58.25,84.66666666666667,88.5,71.0,66.66666666666667,4.0,-18.0,0.19,16.0,西南,18.0,64.0
2017121722,22,AQI,82.0,66.0,71.0,55.0,52.66666666666666,82.5,67.25,62.66666666666666,3.0,-17.0,0.22,16.0,西南偏南,7.2,64.0
2017121723,23,AQI,96.83333333333331,65.8,83.75,60.75,154.33333333333334,67.75,66.75,83.33333333333333,-5.0,-15.0,0.46,16.0,北,10.8,66.0
201712180,0,AQI,91.16666666666669,60.8,89.5,61.33333333333334,48.66666666666666,72.5,58.25,73.33333333333333,-4.0,-14.0,0.46,16.0,北,7.2,64.0
201712181,1,AQI,89.83333333333331,56.2,88.25,65.75,45.66666666666666,75.5,52.75,73.66666666666667,-6.0,-13.0,0.58,16.0,东北,3.6,59.0
201712182,2,AQI,84.66666666666667,52.0,82.5,62.0,46.33333333333334,77.5,52.5,64.33333333333333,-7.0,-14.0,0.58,16.0,北,3.6,56.0
201712183,3,AQI,72.83333333333333,50.0,77.25,60.66666666666666,48.66666666666666,76.5,50.0,67.0,-7.0,-14.0,0.58,16.0,不定,3.6,53.0
201712184,4,AQI,52.83333333333334,48.4,75.25,61.25,51.0,64.0,48.75,65.33333333333333,-6.0,-12.0,0.63,16.0,北,10.8,50.0
201712185,5,AQI,53.5,52.6,65.75,64.25,57.66666666666666,63.0,47.75,57.33333333333334,-8.0,-13.0,0.68,17.0,不定,3.6,55.0
201712186,6,AQI,57.5,54.6,59.75,61.25,62.33333333333334,66.25,53.25,57.66666666666666,-6.0,-14.0,0.54,17.0,西北,7.2,58.0
201712187,7,AQI,59.83333333333334,55.0,62.0,55.5,53.0,69.25,49.75,56.66666666666666,-6.0,-13.0,0.58,18.0,不定,3.6,58.0
201712188,8,AQI,48.5,45.2,53.0,52.5,46.66666666666666,49.75,52.0,57.33333333333334,1.0,-13.0,0.35,19.0,西,14.4,52.0
201712189,9,AQI,46.5,46.2,49.0,60.0,50.0,58.75,56.75,65.66666666666667,3.0,-13.0,0.3,19.0,西北偏西,25.2,55.0
2017121810,10,AQI,44.66666666666666,45.4,53.66666666666666,62.25,43.33333333333334,44.0,53.5,67.66666666666667,4.0,-13.0,0.28,20.0,西北偏西,32.4,54.0
2017121811,11,AQI,46.66666666666666,50.0,54.0,61.5,46.33333333333334,48.0,47.25,58.33333333333334,5.0,-14.0,0.24,20.0,西北偏西,36.0,51.0
2017121812,12,AQI,42.0,43.0,44.0,61.5,44.66666666666666,51.5,30.25,40.333333333333336,5.0,-14.0,0.24,20.0,西,32.4,43.0
2017121813,13,AQI,38.833333333333336,45.8,39.4,55.0,30.66666666666667,41.25,25.75,31.66666666666667,5.0,-15.0,0.23,20.0,西,32.4,44.0
2017121814,14,AQI,43.16666666666666,42.2,38.4,41.25,33.333333333333336,41.75,25.5,33.333333333333336,6.0,-16.0,0.19,20.0,西,32.4,43.0
2017121815,15,AQI,43.33333333333334,30.6,46.4,40.5,42.333333333333336,41.25,27.25,27.0,6.0,-17.0,0.18,20.0,北,25.2,40.0
2017121816,16,AQI,45.16666666666666,33.8,45.4,46.0,52.0,32.75,32.5,26.66666666666667,5.0,-17.0,0.19,21.0,北,21.6,44.0
2017121817,17,AQI,49.5,45.4,52.0,53.5,58.33333333333334,43.5,40.75,26.66666666666667,0.0,-16.0,0.3,22.0,北,14.4,53.0
2017121818,18,AQI,61.33333333333334,61.4,50.0,51.5,66.33333333333333,57.75,36.25,29.33333333333333,2.0,-19.0,0.2,23.0,北,39.6,63.0
2017121819,19,AQI,58.5,66.4,57.6,40.25,59.66666666666666,68.75,29.5,44.33333333333334,1.0,-20.0,0.2,25.0,北,32.4,56.0
2017121820,20,AQI,45.5,53.2,53.6,27.5,39.66666666666666,55.5,25.75,36.333333333333336,0.0,-19.0,0.23,26.0,北,32.4,41.0
2017121821,21,AQI,30.16666666666667,35.8,33.8,26.0,25.33333333333333,39.25,25.5,21.33333333333333,-1.0,-17.0,0.29,26.0,北,25.2,28.0
2017121822,22,AQI,29.33333333333333,28.8,28.8,26.0,23.66666666666667,37.25,20.0,23.66666666666667,-1.0,-17.0,0.29,26.0,东北偏北,14.4,26.0
2017121823,23,AQI,27.5,21.4,27.6,25.75,20.666666666666668,21.5,19.25,21.0,-1.0,-16.0,0.32,27.0,东北,10.8,24.0
201712190,0,AQI,27.66666666666667,23.0,27.4,23.0,22.0,23.0,18.25,21.33333333333333,-2.0,-16.0,0.34,27.0,北,14.4,23.0
201712191,1,AQI,31.83333333333333,23.0,28.2,20.75,25.33333333333333,57.5,20.25,18.33333333333333,-3.0,-16.0,0.37,27.0,东北偏北,7.2,20.0
201712192,2,AQI,28.66666666666667,24.6,24.6,19.0,25.66666666666667,53.75,20.5,16.0,-3.0,-16.0,0.37,27.0,东北偏东,7.2,19.0
201712193,3,AQI,26.83333333333333,33.2,29.8,17.75,25.0,51.25,18.75,16.0,-5.0,-17.0,0.39,27.0,西南偏南,3.6,17.0
201712194,4,AQI,32.166666666666664,31.8,32.2,17.5,29.66666666666667,43.0,18.25,15.0,-7.0,-16.0,0.49,26.0,无风,3.6,19.0
201712195,5,AQI,29.0,38.8,26.4,21.0,34.0,47.0,17.75,14.0,-5.0,-16.0,0.43,27.0,西南,7.2,20.0
201712196,6,AQI,30.83333333333333,45.2,31.4,23.25,31.66666666666667,50.75,19.0,13.333333333333336,-6.0,-14.0,0.54,26.0,不定,3.6,25.0
201712197,7,AQI,37.0,53.2,36.4,26.33333333333333,40.0,60.25,24.0,22.66666666666667,-9.0,-15.0,0.62,27.0,不定,3.6,34.0
201712198,8,AQI,44.5,60.2,41.8,28.0,46.0,61.75,28.25,25.66666666666667,-8.0,-15.0,0.58,27.0,不定,3.6,38.0
201712199,9,AQI,66.33333333333333,62.8,50.4,44.0,60.0,70.75,39.25,32.666666666666664,-3.0,-12.0,0.51,27.0,南,7.2,50.0
2017121910,10,AQI,62.66666666666666,60.2,58.4,41.5,49.0,65.0,33.75,24.0,1.0,-17.0,0.25,26.0,西南偏南,18.0,51.0
2017121911,11,AQI,60.16666666666666,50.0,53.6,42.5,43.33333333333334,53.25,35.75,32.0,3.0,-17.0,0.22,25.0,西南,18.0,49.0
2017121912,12,AQI,69.33333333333333,61.8,63.2,46.0,45.66666666666666,99.25,35.25,40.0,3.0,-17.0,0.22,23.0,西南,18.0,55.0
2017121913,13,AQI,89.83333333333331,76.4,84.0,48.75,60.66666666666666,89.75,46.5,42.333333333333336,4.0,-16.0,0.22,21.0,西南,14.4,66.0
