date,hour,type,0,1,2,3,4,5,6,7,气温,露点,湿度,气压,风向,风速,values
201703138,8,PM10,46.33333333333334,39.2,41.8,41.0,33.25,40.333333333333336,38.25,32.666666666666664,5.0,-14.0,0.24,20.0,东北偏北,7.2,33.0
2017031310,10,PM10,22.5,20.0,19.4,27.0,17.75,29.0,81.5,17.333333333333332,11.0,-15.0,0.15,20.0,西北偏北,14.4,30.0
2017031314,14,PM10,11.0,13.8,14.0,22.0,10.0,12.0,10.666666666666666,9.5,14.0,-15.0,0.12,15.0,不定,10.8,12.0
2017031315,15,PM10,13.6,14.0,11.2,25.25,10.5,16.666666666666668,21.0,8.666666666666666,15.0,-17.0,0.1,14.0,不定,7.2,14.0
201703148,8,PM10,52.16666666666666,48.0,59.0,46.25,47.5,87.25,48.0,51.0,10.0,-12.0,0.2,18.0,不定,3.6,41.0
2017031410,10,PM10,39.833333333333336,42.0,32.6,40.0,26.0,32.0,71.0,40.0,12.0,-14.0,0.15,18.0,西北偏北,14.4,40.0
2017031420,20,PM10,74.16666666666667,73.2,89.2,63.25,44.5,90.75,73.5,139.66666666666666,11.0,-7.0,0.28,14.0,东南,18.0,65.0
201703150,0,PM10,98.0,125.0,97.8,112.75,118.25,112.5,121.25,71.0,5.0,-6.0,0.45,17.0,不定,3.6,117.0
201703151,1,PM10,89.33333333333331,121.6,92.4,107.25,98.75,108.5,108.0,59.5,3.0,-6.0,0.52,18.0,东北偏东,7.2,101.0
201703155,5,PM10,59.4,75.6,75.2,83.5,78.5,58.25,77.25,68.5,3.0,-6.0,0.52,18.0,东北偏东,7.2,67.0
201703156,6,PM10,70.60000000000002,84.4,76.6,93.25,87.25,64.0,83.0,81.5,-1.0,-4.0,0.8,17.0,东北偏北,7.2,78.0
201703157,7,PM10,97.66666666666669,87.4,79.2,97.25,89.0,74.25,86.75,104.5,0.0,-5.0,0.69,17.0,无风,7.2,89.0
201703158,8,PM10,78.16666666666667,106.4,87.6,97.75,89.0,84.25,90.0,125.0,5.0,-5.0,0.49,17.0,无风,7.2,90.0
201703159,9,PM10,82.66666666666667,98.0,84.2,87.25,82.0,82.25,98.0,96.5,7.0,-6.0,0.39,17.0,东南,7.2,82.0
2017031513,13,PM10,100.75,87.0,117.0,82.25,84.0,95.0,72.75,143.5,12.0,-5.0,0.3,14.0,不定,7.2,94.0
2017031514,14,PM10,96.0,95.5,73.33333333333333,80.75,89.0,85.0,77.25,112.5,14.0,-6.0,0.25,12.0,南,10.8,96.0
2017031516,16,PM10,68.0,78.6,72.5,93.75,66.0,68.0,87.66666666666669,98.0,14.0,-8.0,0.21,10.0,西南偏南,10.8,83.0
2017031518,18,PM10,75.5,95.8,76.33333333333333,99.5,72.33333333333333,92.0,96.75,98.0,14.0,-10.0,0.18,10.0,南,14.4,88.0
2017031519,19,PM10,100.33333333333331,119.2,98.66666666666669,100.75,84.33333333333333,110.5,122.0,112.5,12.0,-10.0,0.21,10.0,西南偏南,10.8,104.0
2017031520,20,PM10,113.0,149.4,101.2,101.5,95.66666666666669,139.5,125.75,134.5,12.0,-9.0,0.22,10.0,东南偏南,7.2,120.0
2017031521,21,PM10,119.5,170.6,121.4,108.0,120.75,148.25,115.25,148.0,7.0,-8.0,0.34,10.0,东南偏东,3.6,128.0
2017031522,22,PM10,134.16666666666666,181.6,146.2,106.5,123.5,163.0,113.0,137.0,7.0,-8.0,0.34,10.0,东南偏南,3.6,128.0
2017031523,23,PM10,141.66666666666666,181.4,150.0,102.75,137.75,167.5,115.0,138.0,5.0,-6.0,0.45,10.0,不定,3.6,142.0
201703160,0,PM10,146.0,181.8,165.75,96.25,140.25,165.75,121.0,162.0,6.0,-7.0,0.39,10.0,东,10.8,149.0
201703161,1,PM10,139.0,175.0,176.75,109.25,148.25,166.75,121.33333333333331,198.0,5.0,-4.0,0.53,10.0,东,7.2,153.0
201703162,2,PM10,138.5,159.8,177.0,93.33333333333331,144.75,159.75,103.5,174.0,4.0,-3.0,0.61,10.0,东,7.2,150.0
201703163,3,PM10,154.66666666666666,153.4,183.5,96.33333333333331,157.25,163.25,121.66666666666669,174.0,1.0,-4.0,0.7,10.0,不定,3.6,155.0
201703164,4,PM10,161.33333333333334,154.6,188.75,102.0,150.5,157.75,133.66666666666666,110.0,1.0,-3.0,0.75,10.0,东北偏北,3.6,151.0
201703169,9,PM10,187.5,166.2,180.25,155.0,155.66666666666666,175.33333333333337,138.66666666666666,164.0,7.0,-2.0,0.53,11.0,不定,3.6,161.0
2017031611,11,PM10,180.6,180.6,211.0,140.75,106.75,154.75,151.33333333333334,185.0,11.0,-3.0,0.38,10.0,不定,7.2,178.0
2017031616,16,PM10,108.33333333333331,114.6,115.0,159.5,109.33333333333331,133.0,79.5,116.5,16.0,-6.0,0.22,7.0,西南,14.4,114.0
2017031617,17,PM10,130.75,126.4,121.5,154.66666666666666,106.0,127.5,97.0,125.0,15.0,-7.0,0.22,7.0,南,18.0,116.0
2017031618,18,PM10,143.0,145.6,137.6,143.0,111.25,138.0,119.75,117.0,14.0,-7.0,0.23,7.0,南,14.4,135.0
2017031619,19,PM10,146.16666666666666,173.0,155.4,125.0,127.66666666666669,149.66666666666666,136.25,143.33333333333334,13.0,-6.0,0.26,7.0,南,7.2,149.0
2017031620,20,PM10,168.66666666666666,210.0,175.6,136.75,143.75,172.75,155.75,186.66666666666663,9.0,-5.0,0.37,8.0,东南,3.6,172.0
2017031621,21,PM10,183.5,216.4,201.2,141.5,161.25,182.0,157.75,174.33333333333337,9.0,-4.0,0.4,9.0,无风,3.6,180.0
2017031622,22,PM10,153.83333333333334,215.0,151.8,167.25,177.5,173.0,162.0,161.33333333333334,8.0,-4.0,0.43,9.0,南,7.2,171.0
2017031623,23,PM10,117.16666666666669,196.2,113.0,161.25,172.75,133.25,144.5,140.0,11.0,-3.0,0.38,9.0,南,18.0,151.0
201703170,0,PM10,98.16666666666669,175.8,102.6,168.0,171.0,116.5,138.5,119.66666666666669,11.0,-3.0,0.38,9.0,南,18.0,140.0
201703171,1,PM10,117.66666666666669,156.4,112.2,156.25,152.25,120.75,129.0,109.66666666666669,10.0,-2.0,0.43,9.0,南,14.4,141.0
201703172,2,PM10,101.16666666666669,155.0,97.4,143.33333333333334,140.0,112.75,133.75,102.33333333333331,9.0,-1.0,0.5,9.0,东南偏南,10.8,133.0
201703173,3,PM10,106.16666666666669,148.0,105.4,138.25,134.25,122.0,133.0,95.5,7.0,-1.0,0.57,9.0,南,10.8,130.0
201703174,4,PM10,104.5,141.2,105.0,138.75,129.0,113.5,126.25,90.0,8.0,0.0,0.57,9.0,东南偏南,10.8,120.0
201703175,5,PM10,107.33333333333331,141.8,120.75,132.25,130.0,112.75,114.0,91.0,7.0,-1.0,0.57,9.0,东南,10.8,123.0
201703176,6,PM10,113.2,143.8,126.0,133.5,129.0,120.5,125.25,111.0,7.0,0.0,0.61,9.0,东南偏东,7.2,130.0
201703177,7,PM10,118.83333333333331,164.2,133.75,146.75,133.0,122.66666666666669,125.0,123.0,6.0,-1.0,0.61,9.0,东,7.2,140.0
201703178,8,PM10,135.0,188.8,147.0,216.0,154.5,133.0,145.75,161.5,7.0,0.0,0.61,10.0,东南,7.2,140.0
201703179,9,PM10,138.0,181.8,151.0,202.66666666666663,130.66666666666666,150.5,154.25,156.5,8.0,0.0,0.57,10.0,东南偏南,10.8,163.0
2017031710,10,PM10,143.4,172.2,152.66666666666666,174.5,136.0,157.25,163.5,155.0,9.0,0.0,0.54,10.0,不定,3.6,167.0
2017031711,11,PM10,154.5,178.0,161.33333333333334,168.5,147.75,162.0,189.0,150.0,11.0,1.0,0.5,10.0,不定,3.6,167.0
2017031712,12,PM10,154.0,161.8,166.33333333333334,159.5,152.25,156.5,156.33333333333334,145.5,13.0,1.0,0.44,9.0,不定,3.6,166.0
2017031713,13,PM10,156.79999999999995,164.75,161.25,160.75,152.25,151.0,153.0,158.0,13.0,2.0,0.47,9.0,不定,3.6,167.0
2017031714,14,PM10,150.0,155.0,159.0,166.5,145.0,145.66666666666666,147.0,149.0,14.0,1.0,0.41,8.0,不定,10.8,155.0
2017031715,15,PM10,149.0,151.75,174.0,134.75,138.33333333333334,148.0,154.0,148.0,15.0,1.0,0.39,7.0,不定,7.2,158.0
2017031716,16,PM10,150.0,167.75,179.5,145.75,125.0,146.0,170.5,137.0,15.0,0.0,0.36,7.0,西南偏南,10.8,158.0
2017031717,17,PM10,160.66666666666666,181.25,173.0,158.25,144.66666666666666,156.0,153.66666666666666,137.0,15.0,0.0,0.36,7.0,南,10.8,167.0
2017031718,18,PM10,157.0,185.6,123.66666666666669,151.33333333333334,166.5,167.5,157.25,136.0,14.0,1.0,0.41,8.0,南,7.2,157.0
2017031719,19,PM10,173.0,218.2,190.5,148.0,173.0,174.66666666666663,176.33333333333337,152.5,13.0,1.0,0.44,8.0,南,14.4,184.0
2017031720,20,PM10,190.0,244.8,197.66666666666663,152.75,196.5,187.5,222.33333333333331,183.0,11.0,1.0,0.5,9.0,南,7.2,197.0
2017031721,21,PM10,207.66666666666663,237.0,218.5,157.5,186.25,217.5,206.33333333333331,246.0,8.0,1.0,0.62,10.0,东南偏南,7.2,201.0
2017031722,22,PM10,201.3333333333333,228.2,203.0,153.33333333333334,220.0,206.25,195.66666666666663,179.0,9.0,1.0,0.58,10.0,不定,7.2,200.0
2017031723,23,PM10,197.5,240.0,210.0,164.33333333333334,227.0,236.33333333333331,178.5,234.0,6.0,2.0,0.76,11.0,不定,3.6,206.0
201703180,0,PM10,199.0,229.6,212.33333333333331,175.5,231.0,248.0,172.5,240.0,5.0,2.0,0.81,11.0,东北,3.6,211.0
201703181,1,PM10,217.25,259.5,229.33333333333331,154.66666666666666,253.0,299.0,210.5,206.0,5.0,1.0,0.76,11.0,东北,3.6,209.0
201703182,2,PM10,247.66666666666663,221.0,247.5,140.5,187.66666666666663,282.0,210.0,190.0,3.0,1.0,0.87,12.0,北,3.6,213.0
201703183,3,PM10,215.6,221.2,263.0,87.0,180.33333333333331,199.0,210.0,190.0,3.0,-1.0,0.75,12.0,北,7.2,217.0
201703184,4,PM10,278.3333333333333,199.5,232.75,128.0,190.66666666666663,202.25,210.0,190.0,3.0,0.0,0.81,12.0,西北偏北,7.2,194.0
201703185,5,PM10,306.5,202.25,207.0,132.0,194.0,179.0,210.0,190.0,4.0,0.0,0.75,12.0,西北偏北,7.2,193.0
201703186,6,PM10,241.0,162.25,177.0,120.33333333333331,196.0,188.33333333333331,158.0,190.0,5.0,0.0,0.7,13.0,西北,7.2,167.0
201703187,7,PM10,226.3333333333333,158.33333333333334,197.0,110.0,202.5,191.33333333333331,163.0,190.0,4.0,0.0,0.75,14.0,北,14.4,167.0
201703188,8,PM10,181.66666666666663,164.0,200.0,118.5,215.0,216.0,201.0,190.0,8.0,1.0,0.62,15.0,北,14.4,166.0
201703189,9,PM10,166.66666666666666,166.4,184.0,120.25,159.0,204.0,156.0,190.0,11.0,1.0,0.5,15.0,北,7.2,155.0
2017031810,10,PM10,143.33333333333334,174.0,133.0,140.25,159.0,157.5,138.0,190.0,14.0,-1.0,0.36,15.0,北,10.8,138.0
2017031811,11,PM10,156.5,139.33333333333334,149.0,106.75,159.0,166.33333333333334,110.0,190.0,15.0,0.0,0.36,15.0,东北,7.2,126.0
2017031812,12,PM10,165.5,100.2,155.0,87.33333333333331,92.0,166.33333333333334,101.0,156.0,17.0,1.0,0.34,15.0,不定,7.2,114.0
2017031813,13,PM10,149.0,115.0,151.0,81.0,92.0,166.33333333333334,101.0,156.0,18.0,-1.0,0.28,14.0,南,10.8,116.0
2017031814,14,PM10,149.0,131.5,154.0,69.0,92.0,166.33333333333334,101.0,156.0,19.0,-3.0,0.23,13.0,南,14.4,140.0
2017031815,15,PM10,149.0,142.66666666666666,154.0,77.0,113.0,133.0,101.0,156.0,19.0,-4.0,0.21,12.0,不定,10.8,123.0
2017031816,16,PM10,115.0,146.0,136.0,102.75,243.0,133.0,62.0,104.0,18.0,-4.0,0.22,12.0,南,14.4,110.0
2017031817,17,PM10,117.66666666666669,156.75,125.0,116.0,112.5,138.0,76.0,89.0,17.0,-5.0,0.22,13.0,南,14.4,122.0
2017031818,18,PM10,146.0,182.25,129.0,131.75,171.75,159.0,108.25,89.0,17.0,-7.0,0.19,13.0,南,10.8,150.0
2017031819,19,PM10,160.0,198.0,162.0,155.75,172.33333333333337,172.0,105.66666666666669,125.0,15.0,-7.0,0.22,13.0,南,7.2,159.0
2017031820,20,PM10,197.2,241.8,195.75,169.25,171.66666666666666,201.33333333333331,128.25,212.0,14.0,-1.0,0.36,14.0,东南偏南,10.8,182.0
2017031821,21,PM10,222.0,303.6,213.33333333333331,181.0,208.75,226.33333333333331,188.5,212.0,13.0,0.0,0.41,14.0,东南偏南,10.8,215.0
2017031822,22,PM10,239.3333333333333,268.2,224.0,182.5,225.66666666666663,219.5,201.66666666666663,265.0,12.0,1.0,0.47,15.0,东南,10.8,222.0
2017031823,23,PM10,243.0,247.75,245.66666666666663,187.25,235.0,254.0,315.0,277.0,10.0,2.0,0.58,15.0,东,7.2,234.0
201703190,0,PM10,223.0,244.0,243.5,203.5,229.0,253.0,237.5,277.0,9.0,2.0,0.62,16.0,东,7.2,237.0
201703191,1,PM10,329.0,256.3333333333333,269.5,222.66666666666663,221.0,253.0,229.0,277.0,8.0,2.0,0.66,16.0,东南偏东,7.2,247.0
201703192,2,PM10,274.5,253.0,331.0,216.0,221.0,236.0,252.0,277.0,8.0,2.0,0.66,16.0,东,7.2,285.0
201703193,3,PM10,296.5,271.0,324.0,208.5,221.0,289.5,252.0,277.0,8.0,2.0,0.66,16.0,东,7.2,311.0
201703194,4,PM10,276.0,284.5,281.0,178.0,270.0,270.0,184.0,277.0,7.0,2.0,0.71,16.0,东南偏东,7.2,265.0
201703195,5,PM10,276.0,290.0,258.0,247.0,269.0,250.0,184.0,277.0,5.0,1.0,0.76,16.0,东,3.6,273.0
201703196,6,PM10,276.0,276.25,231.0,247.0,269.0,250.0,184.0,277.0,4.0,1.0,0.81,16.0,东北偏北,3.6,273.0
201703197,7,PM10,266.0,292.0,241.0,208.0,269.0,250.0,184.0,234.0,4.0,1.0,0.81,17.0,不定,3.6,275.0
201703198,8,PM10,227.0,312.0,226.25,258.5,269.0,280.0,195.0,234.0,7.0,3.0,0.76,17.0,东北偏北,3.6,267.0
201703199,9,PM10,222.66666666666663,319.3333333333333,239.33333333333331,280.0,310.0,300.0,247.0,184.0,9.0,2.0,0.62,17.0,不定,3.6,268.0
2017031910,10,PM10,242.3333333333333,295.3333333333333,251.33333333333331,291.0,310.0,251.0,223.5,211.5,11.0,2.0,0.54,17.0,不定,3.6,259.0
2017031911,11,PM10,262.6666666666667,287.0,261.3333333333333,291.0,310.0,251.0,210.0,188.0,12.0,2.0,0.51,16.0,不定,3.6,256.0
2017031912,12,PM10,266.0,255.0,289.5,232.0,310.0,251.0,230.0,248.0,14.0,3.0,0.48,15.0,不定,7.2,258.0
2017031913,13,PM10,260.0,257.0,275.5,232.0,310.0,251.0,230.0,248.0,17.0,3.0,0.39,14.0,不定,7.2,263.0
2017031914,14,PM10,260.0,222.0,267.5,232.0,310.0,251.0,258.0,248.0,17.0,3.0,0.39,13.0,东南,14.4,253.0
2017031915,15,PM10,260.0,222.0,267.5,208.0,310.0,251.0,252.0,248.0,18.0,4.0,0.4,12.0,南,14.4,252.0
2017031916,16,PM10,260.0,222.0,185.0,208.0,310.0,251.0,225.0,248.0,18.0,3.0,0.37,11.0,南,18.0,205.0
2017031917,17,PM10,232.0,158.0,209.5,224.0,188.0,251.0,194.0,248.0,17.0,3.0,0.39,11.0,东南偏南,14.4,192.0
2017031918,18,PM10,227.5,176.0,234.5,224.0,162.0,186.0,199.0,177.0,16.0,4.0,0.45,11.0,东南偏南,10.8,194.0
2017031919,19,PM10,245.0,210.25,295.0,224.0,179.0,224.0,252.0,177.0,15.0,4.0,0.48,11.0,东南,14.4,243.0
2017031920,20,PM10,214.0,253.33333333333331,228.0,222.0,234.0,230.0,283.0,177.0,15.0,4.0,0.48,12.0,东南,10.8,245.0
2017031921,21,PM10,205.66666666666663,271.6,212.5,272.0,234.0,247.0,232.0,177.0,13.0,3.0,0.51,12.0,东南,10.8,220.0
2017031922,22,PM10,223.0,263.6666666666667,224.0,177.0,234.0,302.0,202.0,177.0,12.0,3.0,0.54,12.0,东南偏东,7.2,226.0
2017031923,23,PM10,205.5,258.6666666666667,216.0,227.5,234.0,302.0,191.0,177.0,11.0,3.0,0.58,12.0,东,7.2,213.0
201703200,0,PM10,237.0,241.5,216.0,227.5,234.0,302.0,188.0,177.0,11.0,3.0,0.58,11.0,东南偏东,7.2,221.0
201703201,1,PM10,198.5,231.25,211.66666666666663,227.5,234.0,225.0,195.5,177.0,10.0,3.0,0.62,11.0,东北偏东,3.6,213.0
201703202,2,PM10,216.0,250.25,232.5,227.5,197.0,225.0,195.5,177.0,10.0,2.0,0.58,11.0,不定,3.6,239.0
201703203,3,PM10,188.0,224.25,214.66666666666663,227.5,191.0,252.0,195.5,177.0,10.0,2.0,0.58,11.0,不定,3.6,220.0
201703204,4,PM10,188.0,214.66666666666663,208.0,230.0,217.0,252.0,195.5,177.0,10.0,1.0,0.54,10.0,东南偏东,10.8,219.0
201703205,5,PM10,160.0,201.0,193.0,190.0,206.5,252.0,185.0,199.0,10.0,1.0,0.54,10.0,不定,3.6,200.0
201703206,6,PM10,165.0,188.0,206.5,190.0,201.0,252.0,185.0,199.0,9.0,1.0,0.58,10.0,不定,3.6,203.0
201703207,7,PM10,175.66666666666663,200.66666666666663,196.0,238.0,203.0,172.0,187.0,199.0,9.0,2.0,0.62,10.0,东北偏东,3.6,193.0
201703208,8,PM10,175.66666666666663,199.0,194.66666666666663,248.66666666666663,234.0,170.0,187.0,218.0,10.0,3.0,0.62,11.0,不定,3.6,198.0
201703209,9,PM10,194.0,206.0,226.33333333333331,248.66666666666663,242.5,170.33333333333334,262.5,229.5,12.0,2.0,0.51,11.0,不定,3.6,211.0
2017032010,10,PM10,187.0,210.33333333333331,207.75,248.66666666666663,292.0,177.0,218.5,225.5,12.0,1.0,0.47,12.0,不定,3.6,206.0
2017032011,11,PM10,195.66666666666663,198.33333333333331,218.6,248.66666666666663,227.0,166.66666666666666,231.0,217.0,13.0,1.0,0.44,12.0,东南偏东,7.2,222.0
2017032012,12,PM10,191.8,212.25,227.5,248.66666666666663,201.0,184.75,202.0,217.0,12.0,4.0,0.58,12.0,东北偏东,10.8,228.0
2017032013,13,PM10,191.75,213.5,241.5,248.66666666666663,226.66666666666663,184.0,211.0,217.0,12.0,4.0,0.58,12.0,东北偏东,10.8,229.0
2017032014,14,PM10,199.8333333333333,206.66666666666663,158.0,248.66666666666663,226.66666666666663,193.5,211.0,217.0,9.0,5.0,0.76,13.0,东北偏北,14.4,191.0
2017032015,15,PM10,185.0,186.0,158.0,248.66666666666663,226.66666666666663,193.5,211.0,217.0,7.0,4.0,0.81,13.0,东北偏北,14.4,191.0
2017032016,16,PM10,123.0,186.0,158.0,248.66666666666663,226.66666666666663,193.5,211.0,217.0,7.0,3.0,0.76,13.0,东北偏北,18.0,191.0
2017032017,17,PM10,116.0,144.0,158.0,248.66666666666663,226.66666666666663,113.0,211.0,217.0,6.0,3.0,0.81,13.0,东北偏北,10.8,191.0
2017032018,18,PM10,116.0,144.0,158.0,248.66666666666663,226.66666666666663,99.0,211.0,217.0,6.0,3.0,0.81,14.0,北,7.2,191.0
2017032019,19,PM10,89.0,144.0,158.0,248.66666666666663,226.66666666666663,73.0,211.0,217.0,6.0,3.0,0.81,14.0,东北偏北,7.2,191.0
2017032020,20,PM10,89.0,144.0,79.5,120.0,226.66666666666663,56.0,211.0,217.0,6.0,3.0,0.81,15.0,北,7.2,86.0
2017032021,21,PM10,89.0,144.0,76.0,120.0,226.66666666666663,46.0,211.0,217.0,6.0,4.0,0.87,16.0,东北,7.2,76.0
2017032022,22,PM10,89.0,144.0,85.0,120.0,226.66666666666663,46.0,211.0,217.0,6.0,4.0,0.87,16.0,东北偏东,3.6,88.0
2017032023,23,PM10,89.0,144.0,67.5,120.0,226.66666666666663,46.0,211.0,217.0,6.0,4.0,0.87,16.0,东北偏北,3.6,64.0
201703210,0,PM10,68.0,74.0,71.0,120.0,226.66666666666663,46.0,211.0,217.0,6.0,3.0,0.81,17.0,北,7.2,71.0
201703211,1,PM10,56.5,83.0,84.66666666666667,120.0,226.66666666666663,46.0,211.0,217.0,6.0,4.0,0.87,17.0,北,7.2,78.0
201703212,2,PM10,65.5,79.5,59.0,120.0,226.66666666666663,63.0,211.0,217.0,6.0,4.0,0.87,17.0,北,10.8,68.0
201703213,3,PM10,70.5,79.5,89.0,120.0,226.66666666666663,54.5,211.0,217.0,5.0,3.0,0.87,16.0,北,7.2,80.0
201703214,4,PM10,73.5,86.0,73.0,120.0,226.66666666666663,76.5,6.0,217.0,5.0,3.0,0.87,16.0,北,3.6,39.0
201703215,5,PM10,90.5,70.0,73.0,120.0,226.66666666666663,66.0,6.0,217.0,2.0,1.0,0.93,17.0,北,7.2,39.0
201703216,6,PM10,86.0,91.0,79.0,120.0,226.66666666666663,62.0,6.0,217.0,1.0,0.0,0.93,17.0,北,10.8,39.0
201703217,7,PM10,96.33333333333331,113.0,69.0,120.0,226.66666666666663,64.33333333333333,50.0,217.0,2.0,0.0,0.87,17.0,北,10.8,84.0
201703218,8,PM10,133.66666666666666,117.5,74.0,120.0,87.0,90.0,56.0,217.0,5.0,0.0,0.7,18.0,西北偏北,10.8,64.0
201703219,9,PM10,107.0,114.0,80.8,70.0,87.0,83.5,91.0,217.0,6.0,-1.0,0.61,18.0,北,7.2,82.0
2017032110,10,PM10,106.5,123.0,128.0,31.5,87.0,98.66666666666669,91.0,217.0,10.0,-6.0,0.32,17.0,北,10.8,111.0
2017032111,11,PM10,119.33333333333331,115.0,69.0,63.5,87.0,105.66666666666669,91.0,217.0,10.0,-4.0,0.37,17.0,西北偏西,7.2,104.0
2017032112,12,PM10,139.0,112.5,113.0,73.0,87.0,113.33333333333331,18.0,32.0,11.0,-4.0,0.35,16.0,不定,7.2,76.0
2017032113,13,PM10,117.5,100.0,121.0,6.0,87.0,130.5,63.0,68.0,12.0,-4.0,0.33,14.0,北,7.2,91.0
2017032114,14,PM10,89.0,99.0,118.0,142.0,87.0,117.0,45.0,111.0,13.0,-2.0,0.36,13.0,西南偏南,10.8,91.0
2017032115,15,PM10,93.0,100.0,85.0,102.0,87.0,126.0,28.0,66.0,14.0,-3.0,0.31,12.0,不定,7.2,75.0
2017032116,16,PM10,121.33333333333331,128.66666666666666,112.5,90.0,87.0,124.0,58.5,66.0,14.0,-2.0,0.33,11.0,南,10.8,110.0
2017032117,17,PM10,133.20000000000002,134.0,98.66666666666669,98.0,114.0,132.66666666666666,77.33333333333333,52.0,14.0,-2.0,0.33,11.0,不定,7.2,108.0
2017032118,18,PM10,155.0,131.66666666666666,154.75,112.66666666666669,139.0,140.5,118.33333333333331,87.33333333333331,12.0,-1.0,0.41,11.0,南,14.4,138.0
2017032119,19,PM10,147.6,141.6,167.0,120.0,126.0,139.75,88.66666666666669,144.5,12.0,0.0,0.44,11.0,南,14.4,142.0
2017032120,20,PM10,138.0,163.4,154.25,120.75,107.0,104.75,128.0,105.66666666666669,11.0,0.0,0.47,11.0,西南偏南,14.4,115.0
2017032121,21,PM10,139.0,179.8,158.0,129.33333333333334,117.0,146.25,150.0,171.33333333333334,11.0,0.0,0.47,12.0,南,14.4,158.0
2017032122,22,PM10,134.79999999999998,183.4,140.0,125.75,144.0,145.75,145.5,163.0,10.0,-1.0,0.47,12.0,南,14.4,148.0
2017032123,23,PM10,142.79999999999995,190.4,152.75,127.75,140.66666666666666,153.75,140.0,145.0,9.0,-1.0,0.5,12.0,南,10.8,154.0
201703220,0,PM10,144.0,185.6,171.33333333333334,120.0,143.0,163.0,148.66666666666666,129.33333333333334,8.0,-1.0,0.53,11.0,东南偏南,7.2,154.0
201703221,1,PM10,151.0,188.4,167.25,129.0,148.33333333333334,176.0,148.66666666666666,136.66666666666666,6.0,-1.0,0.61,11.0,东南偏东,3.6,162.0
201703222,2,PM10,165.25,182.4,171.75,124.0,142.0,173.0,134.33333333333334,150.5,5.0,-1.0,0.65,10.0,东南,3.6,166.0
201703223,3,PM10,159.5,169.4,176.0,136.0,138.66666666666666,185.66666666666663,132.0,141.5,4.0,-1.0,0.7,10.0,不定,3.6,173.0
201703224,4,PM10,155.83333333333334,158.8,186.5,111.5,141.66666666666666,199.33333333333331,122.0,139.0,1.0,-2.0,0.81,10.0,东北偏东,3.6,155.0
201703225,5,PM10,163.0,172.8,194.33333333333331,120.33333333333331,133.33333333333334,206.33333333333331,124.5,126.5,1.0,-2.0,0.81,10.0,东北偏东,3.6,162.0
201703226,6,PM10,166.66666666666666,185.0,193.75,122.0,128.0,218.66666666666663,133.0,119.0,3.0,-1.0,0.75,10.0,东北偏东,3.6,155.0
201703227,7,PM10,185.66666666666663,167.8,225.75,134.33333333333334,153.0,210.0,130.25,131.0,3.0,0.0,0.81,10.0,东北偏北,7.2,177.0
201703228,8,PM10,192.66666666666663,190.0,262.75,156.5,154.33333333333334,219.33333333333331,165.0,136.0,6.0,0.0,0.66,11.0,东北,7.2,194.0
201703229,9,PM10,198.0,160.0,234.5,164.25,164.0,207.25,180.33333333333331,162.0,8.0,0.0,0.57,11.0,不定,3.6,209.0
2017032210,10,PM10,195.8333333333333,213.4,227.25,166.0,184.0,209.0,179.0,163.0,9.0,0.0,0.54,11.0,不定,3.6,220.0
2017032211,11,PM10,169.20000000000005,211.5,244.66666666666663,155.33333333333334,196.33333333333331,187.5,196.5,210.0,10.0,-1.0,0.47,11.0,不定,3.6,197.0
2017032212,12,PM10,122.6,197.25,238.66666666666663,161.0,203.5,156.0,195.5,91.0,12.0,-1.0,0.41,10.0,不定,3.6,203.0
2017032213,13,PM10,134.0,177.8,234.5,101.0,258.0,140.33333333333334,160.66666666666666,131.5,13.0,-2.0,0.36,9.0,不定,3.6,173.0
2017032214,14,PM10,126.5,155.5,155.5,167.0,198.0,140.25,151.0,130.0,14.0,-2.0,0.33,8.0,不定,7.2,130.0
2017032215,15,PM10,128.66666666666666,146.6,140.0,178.25,183.0,132.33333333333334,153.66666666666666,132.5,14.0,-3.0,0.31,8.0,西南偏南,10.8,143.0
2017032216,16,PM10,138.33333333333334,142.75,140.0,198.75,159.5,138.25,168.0,131.5,14.0,-3.0,0.31,8.0,南,10.8,149.0
2017032217,17,PM10,152.66666666666666,157.75,148.5,193.25,162.5,152.0,152.5,133.0,14.0,-3.0,0.31,8.0,东南偏南,10.8,141.0
2017032218,18,PM10,164.75,168.2,151.0,184.25,139.0,172.0,148.5,136.5,13.0,-2.0,0.36,9.0,东南偏东,7.2,142.0
2017032219,19,PM10,167.25,181.8,150.5,166.75,150.5,177.66666666666663,159.66666666666666,155.0,13.0,-2.0,0.36,9.0,东,7.2,162.0
2017032220,20,PM10,165.25,197.6,149.5,158.0,170.0,183.0,168.25,188.0,12.0,-1.0,0.41,9.0,东,3.6,173.0
2017032221,21,PM10,179.5,185.5,177.33333333333337,163.33333333333334,186.5,181.0,165.0,172.0,11.0,-1.0,0.44,10.0,东南,7.2,173.0
2017032222,22,PM10,166.33333333333334,232.0,176.0,176.0,192.5,197.0,178.0,175.0,12.0,-1.0,0.41,10.0,东南,10.8,182.0
2017032223,23,PM10,225.6,208.33333333333331,219.0,177.0,195.0,218.5,191.66666666666663,179.0,11.0,-2.0,0.41,11.0,东南,10.8,201.0
201703230,0,PM10,224.66666666666663,218.0,243.0,182.0,195.0,218.5,169.33333333333334,166.0,10.0,-1.0,0.47,11.0,东南,7.2,210.0
